origin_id,dest_id,origin_lat,origin_long,dest_lat,dest_long,unidad,tipo_unidad,real_start,real_end,real_minutes,calculated_minutes,calculated_kms
35248,35377,19.6115,-99.2182,20.6462,-105.2194,21518,Thorton,2021-02-15 17:45:00,2021-02-16 11:52:00,1087,980.8000000000001,848.62
35599,35598,20.3687,-100.7933,25.8813,-100.2399,21176,Thorton,2021-02-15 18:22:00,2021-02-16 08:41:00,859,960.0,778.63
35602,37726,22.0765,-100.8912,19.0712,-104.2896,39085,Thorton,2021-02-15 18:32:00,2021-02-16 04:30:00,598,744.0,630.47
34657,34661,21.9911,-103.2344,20.1044,-98.7782,45369,Thorton,2021-02-15 14:58:00,2021-02-16 11:03:00,1205,856.0,643.8
35599,35597,20.3687,-100.7933,20.721,-103.4845,39030,Thorton,2021-02-15 16:53:00,2021-02-16 01:12:00,499,432.0,343.22
35599,35596,20.3687,-100.7933,19.8885,-99.2431,34176,Thorton,2021-02-15 16:22:00,2021-02-15 22:19:00,357,265.6,221.49
35488,38297,19.5719,-99.2111,20.4928,-103.2716,42341,Thorton,2021-02-15 17:00:00,2021-02-16 09:35:00,995,588.8000000000001,518.16
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17522,Thorton,2021-02-15 15:57:00,2021-02-15 18:53:00,176,136.0,105.8
34403,37860,25.7695,-100.306,19.2289,-96.2332,22834,Thorton,2021-02-15 23:03:00,2021-02-17 15:48:00,2445,1241.6000000000001,945.95
35599,35564,20.3687,-100.7933,25.7652,-100.2408,33273,Thorton,2021-02-15 23:52:00,2021-02-16 14:55:00,903,972.8000000000001,780.86
35599,35597,20.3687,-100.7933,20.721,-103.4845,22117,Thorton,2021-02-15 21:52:00,2021-02-16 03:51:00,359,432.0,343.22
35602,35596,22.0765,-100.8912,19.8885,-99.2431,21037,Thorton,2021-02-15 20:04:00,2021-02-16 03:45:00,461,422.40000000000003,347.49
37726,35597,19.0712,-104.2896,20.721,-103.4845,38881,Thorton,2021-02-15 20:40:00,2021-02-16 03:33:00,413,347.20000000000005,293.45
37726,35597,19.0712,-104.2896,20.721,-103.4845,34969,Thorton,2021-02-15 20:40:00,2021-02-16 03:33:00,413,347.20000000000005,293.45
35248,35823,19.6115,-99.2182,20.6835,-103.3379,19932,Thorton,2021-02-15 21:21:00,2021-02-16 13:06:00,945,582.4,519.05
35248,35381,19.6115,-99.2182,21.9847,-99.0103,19825,Thorton,2021-02-15 21:22:00,2021-02-16 13:35:00,973,616.0,404.64
35597,35568,20.721,-103.4845,24.425,-107.2241,38455,Thorton,2021-02-15 19:38:00,2021-02-16 08:40:00,782,708.8000000000001,617.14
35248,35367,19.6115,-99.2182,21.4944,-104.8817,24252,Thorton,2021-02-15 20:25:00,2021-02-16 17:40:00,1275,809.6,717.95
35130,35596,20.3008,-99.8961,19.8885,-99.2431,34176,Thorton,2021-02-15 19:53:00,2021-02-15 23:44:00,231,147.20000000000002,111.38
38082,37007,27.4335,-99.5556,19.6242,-99.3256,45393,Thorton,2021-02-15 20:32:00,2021-02-17 15:00:00,2548,1305.6000000000001,1085.2
35248,35466,19.6115,-99.2182,29.0666,-110.9642,38642,Thorton,2021-02-16 00:26:00,2021-02-18 15:44:00,3798,2124.8,1866.68
35602,35601,22.0765,-100.8912,25.5021,-100.9677,31789,Thorton,2021-02-16 00:42:00,2021-02-16 09:42:00,540,580.8000000000001,463.5
35602,35601,22.0765,-100.8912,25.5021,-100.9677,29915,Thorton,2021-02-16 00:43:00,2021-02-16 13:11:00,748,580.8000000000001,463.5
35601,38249,25.5021,-100.9677,27.4936,-99.5148,32068,Thorton,2021-02-16 01:53:00,2021-02-16 06:55:00,302,337.6,286.83
34619,35200,19.0891,-98.1941,19.6588,-99.1721,18027,Thorton,2021-02-16 03:24:00,2021-02-16 09:35:00,371,190.4,154.36
35599,35596,20.3687,-100.7933,19.8885,-99.2431,27681,Thorton,2021-02-16 08:17:00,2021-02-16 16:12:00,475,265.6,221.49
34665,34662,26.0312,-98.2962,21.0251,-101.2579,45417,Thorton,2021-02-16 09:53:00,2021-02-17 10:07:00,1454,1110.4,820.66
39041,39042,19.6586,-99.1886,27.4124,-99.525,45409,Thorton,2021-02-16 09:13:00,2021-02-17 07:37:00,1344,1272.0,1067.36
35599,37747,20.3687,-100.7933,17.9801,-92.991,20531,Thorton,2021-02-16 09:01:00,2021-02-17 00:58:00,957,1129.6000000000001,1001.28
35599,35130,20.3687,-100.7933,20.3008,-99.8961,20262,Thorton,2021-02-16 09:01:00,2021-02-16 12:27:00,206,166.4,134.41
35602,35597,22.0765,-100.8912,20.721,-103.4845,26594,Thorton,2021-02-16 09:02:00,2021-02-16 15:12:00,370,436.8,362.87
35599,35597,20.3687,-100.7933,20.721,-103.4845,39130,Thorton,2021-02-16 08:31:00,2021-02-16 21:09:00,758,432.0,343.22
35601,36889,25.5021,-100.9677,27.479,-99.6252,29915,Thorton,2021-02-16 08:33:00,2021-02-16 14:59:00,386,331.20000000000005,285.36
35601,36889,25.5021,-100.9677,27.479,-99.6252,29915,Thorton,2021-02-16 08:33:00,2021-02-16 12:34:00,241,331.20000000000005,285.36
35596,37726,19.8885,-99.2431,19.0712,-104.2896,39540,Thorton,2021-02-16 08:00:00,2021-02-16 21:11:00,791,860.8000000000001,711.84
35601,36889,25.5021,-100.9677,27.479,-99.6252,31789,Thorton,2021-02-16 08:40:00,2021-02-16 14:59:00,379,331.20000000000005,285.36
33905,33924,19.5754,-99.2024,16.7654,-93.104,17938,Thorton,2021-02-16 10:17:00,2021-02-17 09:49:00,1412,974.4000000000001,860.31
35597,35561,20.721,-103.4845,19.4287,-102.0351,21231,Thorton,2021-02-16 07:01:00,2021-02-16 12:28:00,327,363.20000000000005,269.56
35599,35596,20.3687,-100.7933,19.8885,-99.2431,21174,Thorton,2021-02-16 06:27:00,2021-02-16 12:31:00,364,265.6,221.49
35248,35380,19.6115,-99.2182,19.9735,-102.2933,19950,Thorton,2021-02-16 06:30:00,2021-02-16 15:27:00,537,465.6,410.15
34619,34649,19.0891,-98.1941,17.0619,-96.7148,21564,Thorton,2021-02-16 05:55:00,2021-02-16 12:43:00,408,385.6,337.09
35599,35597,20.3687,-100.7933,20.721,-103.4845,20634,Thorton,2021-02-16 06:04:00,2021-02-16 15:00:00,536,432.0,343.22
33704,33703,20.6192,-103.3385,19.5374,-98.8335,16518,Thorton,2021-02-16 05:00:00,2021-02-16 16:15:00,675,604.8000000000001,552.14
35599,35597,20.3687,-100.7933,20.721,-103.4845,22615,Thorton,2021-02-16 12:33:00,2021-02-17 01:49:00,796,432.0,343.22
35599,35598,20.3687,-100.7933,25.8813,-100.2399,30251,Thorton,2021-02-16 12:35:00,2021-02-17 15:01:00,1586,960.0,778.63
35596,37775,19.8885,-99.2431,18.0398,-92.9048,20540,Thorton,2021-02-16 13:11:00,2021-02-17 14:59:00,1548,926.4000000000001,811.02
34575,34598,20.6779,-103.3355,27.2114,-101.9016,40861,Thorton,2021-02-16 14:02:00,2021-02-17 14:48:00,1486,1267.2,941.18
35602,35597,22.0765,-100.8912,20.721,-103.4845,20742,Thorton,2021-02-16 12:38:00,2021-02-16 20:46:00,488,436.8,362.87
33705,34073,19.7048,-99.2033,19.5456,-99.1811,19196,Thorton,2021-02-16 13:05:00,2021-02-16 13:47:00,42,30.400000000000002,21.13
35599,35596,20.3687,-100.7933,19.8885,-99.2431,34176,Thorton,2021-02-16 12:54:00,2021-02-16 17:13:00,259,265.6,221.49
35676,37878,21.9911,-103.2344,19.2919,-98.8848,30639,Thorton,2021-02-16 13:30:00,2021-02-17 14:19:00,1489,875.2,668.18
35599,37732,20.3687,-100.7933,29.0292,-110.9593,40387,Thorton,2021-02-16 13:38:00,2021-02-18 11:31:00,2753,1940.8000000000002,1669.4
35130,35556,20.3008,-99.8961,17.9851,-92.9749,20262,Thorton,2021-02-16 13:39:00,2021-02-17 15:01:00,1522,1004.8000000000001,897.53
35599,35598,20.3687,-100.7933,25.8813,-100.2399,37820,Thorton,2021-02-16 11:22:00,2021-02-17 15:04:00,1662,960.0,778.63
35248,35412,19.6115,-99.2182,21.0034,-89.6144,19799,Thorton,2021-02-16 12:00:00,2021-02-17 17:23:00,1763,1566.4,1341.55
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17584,Thorton,2021-02-16 10:10:00,2021-02-16 11:31:00,81,136.0,105.8
35599,35596,20.3687,-100.7933,19.8885,-99.2431,20263,Thorton,2021-02-16 10:11:00,2021-02-16 15:26:00,315,265.6,221.49
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17512,Thorton,2021-02-16 10:14:00,2021-02-16 13:29:00,195,136.0,105.8
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17585,Thorton,2021-02-16 10:14:00,2021-02-16 13:45:00,211,136.0,105.8
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17581,Thorton,2021-02-16 10:14:00,2021-02-16 13:35:00,201,136.0,105.8
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17461,Thorton,2021-02-16 10:15:00,2021-02-16 13:48:00,213,136.0,105.8
35907,35597,19.6533,-99.1944,20.721,-103.4845,20755,Thorton,2021-02-16 10:53:00,2021-02-16 22:28:00,695,590.4,530.72
35602,35596,22.0765,-100.8912,19.8885,-99.2431,20143,Thorton,2021-02-16 11:52:00,2021-02-16 18:59:00,427,422.40000000000003,347.49
35489,35488,19.4612,-99.1713,19.5719,-99.2111,20385,Thorton,2021-02-16 09:33:00,2021-02-16 10:00:00,27,24.0,15.59
35599,35597,20.3687,-100.7933,20.721,-103.4845,21228,Thorton,2021-02-16 10:02:00,2021-02-16 16:42:00,400,432.0,343.22
35599,35597,20.3687,-100.7933,20.721,-103.4845,45445,Thorton,2021-02-16 18:40:00,2021-02-17 03:58:00,558,432.0,343.22
35601,38072,25.5021,-100.9677,31.6702,-106.3595,29397,Thorton,2021-02-16 18:08:00,2021-02-17 15:08:00,1260,1385.6000000000001,1097.13
35599,35596,20.3687,-100.7933,19.8885,-99.2431,31953,Thorton,2021-02-16 19:23:00,2021-02-16 22:05:00,162,265.6,221.49
35599,35597,20.3687,-100.7933,20.721,-103.4845,21231,Thorton,2021-02-16 17:37:00,2021-02-17 01:37:00,480,432.0,343.22
35907,35598,19.6533,-99.1944,25.8813,-100.2399,38524,Thorton,2021-02-16 18:16:00,2021-02-17 11:52:00,1056,1073.6000000000001,887.25
35599,35590,20.3687,-100.7933,20.6756,-105.2473,32309,Thorton,2021-02-16 18:20:00,2021-02-17 15:08:00,1248,793.6,646.14
34674,33703,19.654,-99.1891,19.5374,-98.8335,16788,Thorton,2021-02-16 18:26:00,2021-02-16 19:48:00,82,67.2,49.06
35599,35565,20.3687,-100.7933,25.7024,-100.323,45446,Thorton,2021-02-16 19:03:00,2021-02-17 10:38:00,935,948.8000000000001,765.29
35599,35597,20.3687,-100.7933,20.721,-103.4845,38524,Thorton,2021-02-16 18:28:00,2021-02-17 01:42:00,434,432.0,343.22
35599,35130,20.3687,-100.7933,20.3008,-99.8961,30619,Thorton,2021-02-16 17:17:00,2021-02-16 21:30:00,253,166.4,134.41
35130,35596,20.3008,-99.8961,19.8885,-99.2431,27528,Thorton,2021-02-16 17:55:00,2021-02-16 19:56:00,121,147.20000000000002,111.38
34803,36666,19.0813,-98.1492,19.1638,-96.228,18925,Thorton,2021-02-16 18:00:00,2021-02-16 23:23:00,323,313.6,273.41
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17457,Thorton,2021-02-16 18:01:00,2021-02-16 21:54:00,233,136.0,105.8
33704,33703,20.6192,-103.3385,19.5374,-98.8335,18591,Thorton,2021-02-16 05:00:00,2021-02-16 16:04:00,664,604.8000000000001,552.14
35598,35596,25.8813,-100.2399,19.8885,-99.2431,31049,Thorton,2021-02-16 15:36:00,2021-02-17 13:37:00,1321,1054.4,869.16
34674,33703,19.654,-99.1891,19.5374,-98.8335,24850,Thorton,2021-02-16 15:41:00,2021-02-16 16:22:00,41,67.2,49.06
35599,35596,20.3687,-100.7933,19.8885,-99.2431,23505,Thorton,2021-02-16 16:11:00,2021-02-16 19:08:00,177,265.6,221.49
35676,35920,21.9911,-103.2344,19.1163,-98.2382,44537,Thorton,2021-02-16 15:16:00,2021-02-17 17:05:00,1549,964.8000000000001,742.61
35596,35602,19.8885,-99.2431,22.0765,-100.8912,41590,Thorton,2021-02-16 16:11:00,2021-02-16 21:12:00,301,422.40000000000003,347.49
35602,35130,22.0765,-100.8912,20.3008,-99.8961,20230,Thorton,2021-02-16 16:11:00,2021-02-16 19:06:00,175,312.0,252.82
35598,35596,25.8813,-100.2399,19.8885,-99.2431,20652,Thorton,2021-02-16 16:11:00,2021-02-17 07:26:00,915,1054.4,869.16
35248,35409,19.6115,-99.2182,25.7014,-100.2579,26154,Thorton,2021-02-16 16:35:00,2021-02-17 13:42:00,1267,1078.4,881.9
35602,35130,22.0765,-100.8912,20.3008,-99.8961,27076,Thorton,2021-02-16 16:38:00,2021-02-16 23:11:00,393,312.0,252.82
35068,37459,19.4769,-99.2291,25.8219,-100.3444,45431,Thorton,2021-02-16 15:34:00,2021-02-17 12:31:00,1257,1072.0,890.32
35488,38297,19.5719,-99.2111,20.4928,-103.2716,45439,Thorton,2021-02-16 16:00:00,2021-02-17 07:19:00,919,588.8000000000001,518.16
35599,37743,20.3687,-100.7933,19.6368,-99.0499,31764,Thorton,2021-02-16 16:45:00,2021-02-16 20:14:00,209,291.2,251.39
35488,38306,19.5719,-99.2111,25.8986,-100.2574,20396,Thorton,2021-02-16 16:10:00,2021-02-17 07:17:00,907,1083.2,896.7
34575,34579,20.6779,-103.3355,16.3224,-91.7911,45441,Thorton,2021-02-16 16:12:00,2021-02-18 15:33:00,2841,1804.8000000000002,1557.18
35602,35130,22.0765,-100.8912,20.3008,-99.8961,32936,Thorton,2021-02-16 22:40:00,2021-02-17 03:24:00,284,312.0,252.82
35248,35328,19.6115,-99.2182,20.6599,-103.4219,19890,Thorton,2021-02-16 22:05:00,2021-02-17 13:49:00,944,592.0,526.48
35248,35400,19.6115,-99.2182,25.7283,-100.2146,19955,Thorton,2021-02-16 20:02:00,2021-02-17 11:19:00,917,1089.6000000000001,888.47
34287,34282,19.613,-99.2123,20.6775,-103.431,45432,Thorton,2021-02-16 21:28:00,2021-02-17 07:59:00,631,590.4,528.11
35248,35823,19.6115,-99.2182,20.6835,-103.3379,19933,Thorton,2021-02-16 20:18:00,2021-02-17 12:02:00,944,582.4,519.05
35602,36075,22.0765,-100.8912,28.7104,-106.0974,20225,Thorton,2021-02-16 21:02:00,2021-02-17 21:46:00,1484,1294.4,1039.03
35599,35598,20.3687,-100.7933,25.8813,-100.2399,44752,Thorton,2021-02-16 20:26:00,2021-02-18 03:30:00,1864,960.0,778.63
35599,35598,20.3687,-100.7933,25.8813,-100.2399,33133,Thorton,2021-02-16 20:26:00,2021-02-17 22:31:00,1565,960.0,778.63
35741,36006,18.8876,-98.9759,32.8246,-117.109,18159,Thorton,2021-02-16 19:53:00,2021-02-18 18:14:00,2781,3372.8,2810.57
35599,37771,20.3687,-100.7933,20.6093,-103.4075,45546,Thorton,2021-02-17 02:40:00,2021-02-17 08:46:00,366,417.6,335.78
35596,35478,19.8885,-99.2431,21.1555,-86.8355,27651,Thorton,2021-02-17 03:12:00,2021-02-19 17:18:00,3726,1924.8000000000002,1673.62
35597,35561,20.721,-103.4845,19.4287,-102.0351,22117,Thorton,2021-02-17 02:58:00,2021-02-17 14:30:00,692,363.20000000000005,269.56
35068,35217,19.4769,-99.2291,21.1042,-101.6205,25508,Thorton,2021-02-17 08:29:00,2021-02-17 14:49:00,380,411.20000000000005,356.72
34619,35041,19.0891,-98.1941,19.638,-99.146,18025,Thorton,2021-02-17 03:20:00,2021-02-17 08:45:00,325,180.8,150.02
38220,35515,17.9903,-102.2343,20.5448,-103.4717,31186,Thorton,2021-02-17 04:07:00,2021-02-17 13:01:00,534,624.0,502.23
35602,35596,22.0765,-100.8912,19.8885,-99.2431,22332,Thorton,2021-02-17 04:16:00,2021-02-17 11:28:00,432,422.40000000000003,347.49
35599,35596,20.3687,-100.7933,19.8885,-99.2431,27681,Thorton,2021-02-17 07:36:00,2021-02-17 12:50:00,314,265.6,221.49
34080,34231,20.2764,-98.9544,19.7091,-99.2037,18317,Thorton,2021-02-17 09:10:00,2021-02-17 11:28:00,138,136.0,105.8
35602,35130,22.0765,-100.8912,20.3008,-99.8961,20542,Thorton,2021-02-17 09:37:00,2021-02-17 18:03:00,506,312.0,252.82
37410,37394,19.2509,-99.6181,16.7839,-99.7903,31470,Thorton,2021-02-17 08:30:00,2021-02-17 17:26:00,536,459.20000000000005,394.81
35599,35596,20.3687,-100.7933,19.8885,-99.2431,20147,Thorton,2021-02-17 08:32:00,2021-02-17 13:37:00,305,265.6,221.49
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17584,Thorton,2021-02-17 09:24:00,2021-02-17 13:24:00,240,136.0,105.8
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17512,Thorton,2021-02-17 09:24:00,2021-02-17 13:24:00,240,136.0,105.8
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17585,Thorton,2021-02-17 09:24:00,2021-02-17 13:02:00,218,136.0,105.8
35599,35596,20.3687,-100.7933,19.8885,-99.2431,34176,Thorton,2021-02-17 09:48:00,2021-02-17 13:44:00,236,265.6,221.49
35599,35596,20.3687,-100.7933,19.8885,-99.2431,21165,Thorton,2021-02-17 08:41:00,2021-02-17 13:29:00,288,265.6,221.49
35599,35596,20.3687,-100.7933,19.8885,-99.2431,21174,Thorton,2021-02-17 07:29:00,2021-02-17 11:39:00,250,265.6,221.49
35867,36006,19.0534,-98.1974,32.8246,-117.109,37254,Thorton,2021-02-17 07:01:00,2021-02-18 20:31:00,2250,3392.0,2884.47
35599,35597,20.3687,-100.7933,20.721,-103.4845,44822,Thorton,2021-02-17 05:57:00,2021-02-17 16:50:00,653,432.0,343.22
35753,35762,17.9877,-93.1538,19.058,-98.1581,45460,Thorton,2021-02-17 09:12:00,2021-02-17 17:23:00,491,680.0,610.22
34665,35352,26.0312,-98.2962,20.6121,-100.4102,27265,Thorton,2021-02-17 07:38:00,2021-02-18 10:34:00,1616,1099.2,840.42
33925,34106,23.2139,-106.3961,22.3297,-97.8694,21775,Thorton,2021-02-17 06:18:00,2021-02-18 16:58:00,2080,1545.6000000000001,1173.29
35130,35062,20.3008,-99.8961,14.6765,-92.1556,20278,Thorton,2021-02-17 06:00:00,2021-02-18 17:48:00,2148,1512.0,1269.08
34619,35011,19.0891,-98.1941,17.0655,-96.725,18029,Thorton,2021-02-17 05:55:00,2021-02-17 12:25:00,390,385.6,336.19
35602,35601,22.0765,-100.8912,25.5021,-100.9677,29915,Thorton,2021-02-17 04:51:00,2021-02-17 11:36:00,405,580.8000000000001,463.5
35248,35413,19.6115,-99.2182,21.1562,-86.8259,41407,Thorton,2021-02-17 05:30:00,2021-02-19 19:29:00,3719,1905.6000000000001,1642.67
35602,35601,22.0765,-100.8912,25.5021,-100.9677,31789,Thorton,2021-02-17 04:53:00,2021-02-17 11:38:00,405,580.8000000000001,463.5
35130,37741,20.3008,-99.8961,19.0648,-98.1591,32936,Thorton,2021-02-17 05:32:00,2021-02-17 12:44:00,432,324.8,282.02
34110,38541,19.6196,-99.1802,16.8429,-99.8124,44435,Thorton,2021-02-17 04:43:00,2021-02-17 17:56:00,793,481.6,410.04
34110,34170,19.6196,-99.1802,17.9707,-102.2058,17209,Thorton,2021-02-17 04:55:00,2021-02-17 17:53:00,778,648.0,584.04
34402,37913,25.6931,-100.1578,19.1577,-99.5772,23860,Thorton,2021-02-17 13:52:00,2021-02-18 23:47:00,2035,1129.6000000000001,922.04
34575,34598,20.6779,-103.3355,27.2114,-101.9016,45479,Thorton,2021-02-17 12:46:00,2021-02-18 15:38:00,1612,1267.2,941.18
35602,35130,22.0765,-100.8912,20.3008,-99.8961,27110,Thorton,2021-02-17 16:38:00,2021-02-17 20:53:00,255,312.0,252.82
35602,35130,22.0765,-100.8912,20.3008,-99.8961,32336,Thorton,2021-02-17 12:43:00,2021-02-17 18:04:00,321,312.0,252.82
35596,35130,19.8885,-99.2431,20.3008,-99.8961,34176,Thorton,2021-02-17 13:57:00,2021-02-17 18:04:00,247,147.20000000000002,111.38
34619,35011,19.0891,-98.1941,17.0655,-96.725,18025,Thorton,2021-02-17 14:00:00,2021-02-17 18:00:00,240,385.6,336.19
35601,36889,25.5021,-100.9677,27.479,-99.6252,35579,Thorton,2021-02-17 12:12:00,2021-02-17 18:02:00,350,331.20000000000005,285.36
35601,36889,25.5021,-100.9677,27.479,-99.6252,34495,Thorton,2021-02-17 12:12:00,2021-02-17 18:02:00,350,331.20000000000005,285.36
35602,35596,22.0765,-100.8912,19.8885,-99.2431,25917,Thorton,2021-02-17 12:12:00,2021-02-17 20:00:00,468,422.40000000000003,347.49
35078,34665,20.3307,-102.0444,26.0312,-98.2962,36039,Thorton,2021-02-17 13:22:00,2021-02-18 11:30:00,1328,1257.6000000000001,931.97
35602,35597,22.0765,-100.8912,20.721,-103.4845,20644,Thorton,2021-02-17 13:25:00,2021-02-17 21:00:00,455,436.8,362.87
35599,37838,20.3687,-100.7933,31.7492,-106.4465,34925,Thorton,2021-02-17 14:13:00,2021-02-18 20:55:00,1842,1955.2,1575.6
35596,35130,19.8885,-99.2431,20.3008,-99.8961,30619,Thorton,2021-02-17 15:21:00,2021-02-17 17:57:00,156,147.20000000000002,111.38
35602,35596,22.0765,-100.8912,19.8885,-99.2431,22788,Thorton,2021-02-17 16:38:00,2021-02-17 21:53:00,315,422.40000000000003,347.49
33705,34073,19.7048,-99.2033,19.5456,-99.1811,19196,Thorton,2021-02-17 12:59:00,2021-02-17 13:58:00,59,30.400000000000002,21.13
35741,36025,18.8876,-98.9759,19.4163,-99.1468,36314,Thorton,2021-02-17 13:01:00,2021-02-17 16:09:00,188,139.20000000000002,100.9
35599,35597,20.3687,-100.7933,20.721,-103.4845,35236,Thorton,2021-02-17 12:31:00,2021-02-17 20:43:00,492,432.0,343.22
35248,35455,19.6115,-99.2182,32.6559,-115.4125,19883,Thorton,2021-02-17 11:58:00,2021-02-20 17:38:00,4660,3020.8,2566.98
35602,35597,22.0765,-100.8912,20.721,-103.4845,23622,Thorton,2021-02-17 11:21:00,2021-02-17 15:23:00,242,436.8,362.87
35248,35421,19.6115,-99.2182,19.8529,-90.5314,19801,Thorton,2021-02-17 10:47:00,2021-02-18 14:08:00,1641,1363.2,1167.45
35248,35414,19.6115,-99.2182,17.9966,-92.9423,19954,Thorton,2021-02-17 10:13:00,2021-02-18 10:46:00,1473,892.8000000000001,782.41
35248,35423,19.6115,-99.2182,17.9782,-92.9382,19946,Thorton,2021-02-17 10:13:00,2021-02-18 10:27:00,1454,894.4000000000001,782.89
35599,35596,20.3687,-100.7933,19.8885,-99.2431,21168,Thorton,2021-02-17 11:30:00,2021-02-17 16:51:00,321,265.6,221.49
34136,34450,20.6184,-103.339,17.9613,-92.9799,28235,Thorton,2021-02-17 09:51:00,2021-02-18 16:08:00,1817,1412.8000000000002,1281.31
35130,35596,20.3008,-99.8961,19.8885,-99.2431,30619,Thorton,2021-02-17 09:49:00,2021-02-17 12:32:00,163,147.20000000000002,111.38
33705,34074,19.7048,-99.2033,14.6799,-92.1518,16416,Thorton,2021-02-17 11:45:00,2021-02-18 16:34:00,1729,1396.8000000000002,1153.75
35741,36025,18.8876,-98.9759,19.4163,-99.1468,36314,Thorton,2021-02-17 09:29:00,2021-02-17 11:52:00,143,139.20000000000002,100.9
34080,34231,20.2764,-98.9544,19.7091,-99.2037,18317,Thorton,2021-02-17 17:35:00,2021-02-17 20:44:00,189,136.0,105.8
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17585,Thorton,2021-02-17 17:37:00,2021-02-17 20:53:00,196,136.0,105.8
35602,36889,22.0765,-100.8912,27.479,-99.6252,31789,Thorton,2021-02-17 18:51:00,2021-02-18 03:42:00,531,880.0,724.35
34660,34662,25.6984,-100.2806,21.0251,-101.2579,36708,Thorton,2021-02-17 18:57:00,2021-02-18 17:13:00,1336,888.0,688.15
34231,34249,19.7091,-99.2037,22.7421,-102.5083,17461,Thorton,2021-02-17 18:57:00,2021-02-18 12:53:00,1076,657.6,557.45
35489,35492,19.4612,-99.1713,25.7056,-100.3112,24472,Thorton,2021-02-17 19:31:00,2021-02-18 10:36:00,905,1088.0,895.46
35596,35559,19.8885,-99.2431,21.0022,-89.5601,22123,Thorton,2021-02-17 21:09:00,2021-02-19 17:17:00,2648,1593.6000000000001,1377.12
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17457,Thorton,2021-02-17 17:29:00,2021-02-17 19:14:00,105,136.0,105.8
35599,35596,20.3687,-100.7933,19.8885,-99.2431,28313,Thorton,2021-02-17 17:56:00,2021-02-17 20:57:00,181,265.6,221.49
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17456,Thorton,2021-02-17 17:29:00,2021-02-17 20:42:00,193,136.0,105.8
35596,35597,19.8885,-99.2431,20.721,-103.4845,22943,Thorton,2021-02-17 17:25:00,2021-02-18 03:51:00,626,580.8000000000001,516.13
35599,35596,20.3687,-100.7933,19.8885,-99.2431,21165,Thorton,2021-02-17 19:15:00,2021-02-18 00:48:00,333,265.6,221.49
35599,35596,20.3687,-100.7933,19.8885,-99.2431,27681,Thorton,2021-02-17 16:52:00,2021-02-17 20:56:00,244,265.6,221.49
35602,35130,22.0765,-100.8912,20.3008,-99.8961,45494,Thorton,2021-02-17 16:15:00,2021-02-17 20:56:00,281,312.0,252.82
35353,34550,23.453,-100.0366,19.3264,-99.605,45483,Thorton,2021-02-17 16:27:00,2021-02-18 18:42:00,1575,825.6,586.78
38078,34313,14.6765,-92.1556,19.151,-98.8605,18455,Thorton,2021-02-17 18:16:00,2021-02-18 10:54:00,998,1363.2,1104.93
35676,35146,21.9911,-103.2344,19.3811,-99.708,36277,Thorton,2021-02-17 15:53:00,2021-02-18 18:32:00,1599,814.4000000000001,658.0
35599,35596,20.3687,-100.7933,19.8885,-99.2431,21174,Thorton,2021-02-17 15:53:00,2021-02-17 22:22:00,389,265.6,221.49
35596,35130,19.8885,-99.2431,20.3008,-99.8961,20273,Thorton,2021-02-17 15:23:00,2021-02-17 18:12:00,169,147.20000000000002,111.38
35105,37880,20.465,-103.497,19.7123,-98.9719,37644,Thorton,2021-02-17 15:58:00,2021-02-18 12:48:00,1250,630.4000000000001,568.19
35599,35597,20.3687,-100.7933,20.721,-103.4845,28208,Thorton,2021-02-17 16:38:00,2021-02-17 23:00:00,382,432.0,343.22
35599,35597,20.3687,-100.7933,20.721,-103.4845,40862,Thorton,2021-02-17 16:38:00,2021-02-17 23:50:00,432,432.0,343.22
35599,35596,20.3687,-100.7933,19.8885,-99.2431,28167,Thorton,2021-02-17 15:23:00,2021-02-17 20:22:00,299,265.6,221.49
35602,35130,22.0765,-100.8912,20.3008,-99.8961,20282,Thorton,2021-02-17 15:23:00,2021-02-18 00:58:00,575,312.0,252.82
35596,35130,19.8885,-99.2431,20.3008,-99.8961,31953,Thorton,2021-02-17 15:34:00,2021-02-17 19:07:00,213,147.20000000000002,111.38
35596,35598,19.8885,-99.2431,25.8813,-100.2399,20652,Thorton,2021-02-17 16:50:00,2021-02-18 13:18:00,1228,1054.4,869.16
35599,35596,20.3687,-100.7933,19.8885,-99.2431,36253,Thorton,2021-02-17 22:41:00,2021-02-18 02:02:00,201,265.6,221.49
35599,35596,20.3687,-100.7933,19.8885,-99.2431,20221,Thorton,2021-02-17 22:11:00,2021-02-18 04:21:00,370,265.6,221.49
