origin_id,dest_id,origin_lat,origin_long,dest_lat,dest_long,unidad,tipo_unidad,real_start,real_end,real_minutes,calculated_minutes,calculated_kms,carga
35599,35130,20.3687,-100.7933,20.3008,-99.8961,20531,Thorton,2021-02-16 17:17:00,2021-02-16 20:03:00,166,166.4,134.41,1
35130,35599,20.3008,-99.8961,20.3687,-100.7933,20531,Thorton,2021-02-16 20:03:00,2021-02-16 22:49:00,166,166.4,134.41,0
35599,35596,20.3687,-100.7933,19.8885,-99.2431,20531,Thorton,2021-02-16 22:49:00,2021-02-17 03:14:00,265,265.6,221.49,1
35602,35597,22.0765,-100.8912,20.721,-103.4845,26594,Thorton,2021-02-16 12:38:00,2021-02-16 19:54:00,436,436.8,362.87,1
35597,35561,20.721,-103.4845,19.4287,-102.0351,26594,Thorton,2021-02-16 19:54:00,2021-02-17 01:57:00,363,363.20000000000005,269.56,1
39041,39042,19.6586,-99.1886,27.4124,-99.525,45409,Thorton,2021-02-16 09:13:00,2021-02-17 06:25:00,1272,1272.0,1067.36,1
34665,34662,26.0312,-98.2962,21.0251,-101.2579,45417,Thorton,2021-02-16 09:53:00,2021-02-17 04:23:00,1110,1110.4,820.66,1
33905,33924,19.5754,-99.2024,16.7654,-93.104,17938,Thorton,2021-02-16 10:17:00,2021-02-17 02:31:00,974,974.4000000000001,860.31,1
35599,35597,20.3687,-100.7933,20.721,-103.4845,37820,Thorton,2021-02-16 17:37:00,2021-02-17 00:49:00,432,432.0,343.22,1
35602,35130,22.0765,-100.8912,20.3008,-99.8961,20143,Thorton,2021-02-16 16:11:00,2021-02-16 21:23:00,312,312.0,252.82,1
35130,35556,20.3008,-99.8961,17.9851,-92.9749,20143,Thorton,2021-02-16 21:23:00,2021-02-17 14:07:00,1004,1004.8000000000001,897.53,1
35602,35130,22.0765,-100.8912,20.3008,-99.8961,20742,Thorton,2021-02-16 16:38:00,2021-02-16 21:50:00,312,312.0,252.82,1
35130,35596,20.3008,-99.8961,19.8885,-99.2431,20742,Thorton,2021-02-16 21:50:00,2021-02-17 00:17:00,147,147.20000000000002,111.38,1
35599,35590,20.3687,-100.7933,20.6756,-105.2473,40387,Thorton,2021-02-16 18:20:00,2021-02-17 07:33:00,793,793.6,646.14,1
34575,34598,20.6779,-103.3355,27.2114,-101.9016,40861,Thorton,2021-02-16 14:02:00,2021-02-17 11:09:00,1267,1267.2,941.18,1
35676,35920,21.9911,-103.2344,19.1163,-98.2382,44537,Thorton,2021-02-16 15:16:00,2021-02-17 07:20:00,964,964.8000000000001,742.61,1
35068,37459,19.4769,-99.2291,25.8219,-100.3444,45431,Thorton,2021-02-16 15:34:00,2021-02-17 09:26:00,1072,1072.0,890.32,1
35598,35596,25.8813,-100.2399,19.8885,-99.2431,31049,Thorton,2021-02-16 16:11:00,2021-02-17 09:45:00,1054,1054.4,869.16,1
35488,38306,19.5719,-99.2111,25.8986,-100.2574,45439,Thorton,2021-02-16 16:10:00,2021-02-17 10:13:00,1083,1083.2,896.7,1
35599,35597,20.3687,-100.7933,20.721,-103.4845,23505,Thorton,2021-02-16 18:28:00,2021-02-17 01:40:00,432,432.0,343.22,1
34575,34579,20.6779,-103.3355,16.3224,-91.7911,45441,Thorton,2021-02-16 16:12:00,2021-02-17 22:16:00,1804,1804.8000000000002,1557.18,1
35602,36075,22.0765,-100.8912,28.7104,-106.0974,27076,Thorton,2021-02-16 21:02:00,2021-02-17 18:36:00,1294,1294.4,1039.03,1
35599,35597,20.3687,-100.7933,20.721,-103.4845,31764,Thorton,2021-02-16 18:40:00,2021-02-17 01:52:00,432,432.0,343.22,1
35907,35598,19.6533,-99.1944,25.8813,-100.2399,38524,Thorton,2021-02-16 18:16:00,2021-02-17 12:09:00,1073,1073.6000000000001,887.25,1
35599,35565,20.3687,-100.7933,25.7024,-100.323,32309,Thorton,2021-02-16 19:03:00,2021-02-17 10:51:00,948,948.8000000000001,765.29,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,45445,Thorton,2021-02-16 19:23:00,2021-02-16 23:48:00,265,265.6,221.49,1
35596,35602,19.8885,-99.2431,22.0765,-100.8912,45445,Thorton,2021-02-16 23:48:00,2021-02-17 06:50:00,422,422.40000000000003,347.49,1
35599,35598,20.3687,-100.7933,25.8813,-100.2399,45446,Thorton,2021-02-16 20:26:00,2021-02-17 12:26:00,960,960.0,778.63,1
35599,35598,20.3687,-100.7933,25.8813,-100.2399,33133,Thorton,2021-02-16 20:26:00,2021-02-17 12:26:00,960,960.0,778.63,1
35602,35130,22.0765,-100.8912,20.3008,-99.8961,20225,Thorton,2021-02-16 22:40:00,2021-02-17 03:52:00,312,312.0,252.82,1
34287,34282,19.613,-99.2123,20.6775,-103.431,45432,Thorton,2021-02-16 21:28:00,2021-02-17 07:18:00,590,590.4,528.11,1
34619,35011,19.0891,-98.1941,17.0655,-96.725,18025,Thorton,2021-02-17 05:55:00,2021-02-17 12:20:00,385,385.6,336.19,1
35596,35130,19.8885,-99.2431,20.3008,-99.8961,27651,Thorton,2021-02-17 13:57:00,2021-02-17 16:24:00,147,147.20000000000002,111.38,1
35130,35599,20.3008,-99.8961,20.3687,-100.7933,27651,Thorton,2021-02-17 16:24:00,2021-02-17 19:10:00,166,166.4,134.41,0
35599,35596,20.3687,-100.7933,19.8885,-99.2431,27651,Thorton,2021-02-17 19:10:00,2021-02-17 23:35:00,265,265.6,221.49,1
35596,35478,19.8885,-99.2431,21.1555,-86.8355,27651,Thorton,2021-02-17 23:35:00,2021-02-19 07:39:00,1924,1924.8000000000002,1673.62,1
34110,38541,19.6196,-99.1802,16.8429,-99.8124,17209,Thorton,2021-02-17 04:43:00,2021-02-17 12:44:00,481,481.6,410.04,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17457,Thorton,2021-02-17 09:24:00,2021-02-17 11:40:00,136,136.0,105.8,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,18317,Thorton,2021-02-17 09:24:00,2021-02-17 11:40:00,136,136.0,105.8,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17512,Thorton,2021-02-17 09:24:00,2021-02-17 11:40:00,136,136.0,105.8,1
35741,36025,18.8876,-98.9759,19.4163,-99.1468,36314,Thorton,2021-02-17 13:01:00,2021-02-17 15:20:00,139,139.20000000000002,100.9,1
36025,35741,19.4163,-99.1468,18.8876,-98.9759,36314,Thorton,2021-02-17 15:20:00,2021-02-17 17:39:00,139,139.20000000000002,100.9,0
35741,36025,18.8876,-98.9759,19.4163,-99.1468,36314,Thorton,2021-02-17 17:39:00,2021-02-17 19:58:00,139,139.20000000000002,100.9,1
35599,37771,20.3687,-100.7933,20.6093,-103.4075,27681,Thorton,2021-02-17 02:40:00,2021-02-17 09:37:00,417,417.6,335.78,1
35602,35596,22.0765,-100.8912,19.8885,-99.2431,25917,Thorton,2021-02-17 06:25:00,2021-02-17 13:27:00,422,422.40000000000003,347.49,1
35596,34080,19.8885,-99.2431,20.2764,-98.9544,25917,Thorton,2021-02-17 13:27:00,2021-02-17 17:29:00,242,112.0,74.84,0
34080,34231,20.2764,-98.9544,19.7091,-99.2037,25917,Thorton,2021-02-17 17:29:00,2021-02-17 19:45:00,136,136.0,105.8,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,28313,Thorton,2021-02-17 09:12:00,2021-02-17 13:37:00,265,265.6,221.49,1
35596,35130,19.8885,-99.2431,20.3008,-99.8961,28313,Thorton,2021-02-17 15:21:00,2021-02-17 17:48:00,147,147.20000000000002,111.38,1
35130,35599,20.3008,-99.8961,20.3687,-100.7933,28313,Thorton,2021-02-17 17:48:00,2021-02-17 20:34:00,166,166.4,134.41,0
35599,35596,20.3687,-100.7933,19.8885,-99.2431,28313,Thorton,2021-02-17 20:34:00,2021-02-18 00:59:00,265,265.6,221.49,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,21168,Thorton,2021-02-17 09:45:00,2021-02-17 14:10:00,265,265.6,221.49,1
35596,35130,19.8885,-99.2431,20.3008,-99.8961,21168,Thorton,2021-02-17 15:23:00,2021-02-17 17:50:00,147,147.20000000000002,111.38,1
35130,37741,20.3008,-99.8961,19.0648,-98.1591,21168,Thorton,2021-02-17 17:50:00,2021-02-17 23:14:00,324,324.8,282.02,1
37741,34619,19.0648,-98.1591,19.0891,-98.1941,21168,Thorton,2021-02-17 23:14:00,2021-02-17 23:28:00,14,14.4,7.06,0
34619,35011,19.0891,-98.1941,17.0655,-96.725,21168,Thorton,2021-02-17 23:28:00,2021-02-18 05:53:00,385,385.6,336.19,1
35602,35601,22.0765,-100.8912,25.5021,-100.9677,31789,Thorton,2021-02-17 04:51:00,2021-02-17 14:31:00,580,580.8000000000001,463.5,1
35601,36889,25.5021,-100.9677,27.479,-99.6252,31789,Thorton,2021-02-17 14:31:00,2021-02-17 20:02:00,331,331.20000000000005,285.36,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,20652,Thorton,2021-02-17 17:29:00,2021-02-17 19:45:00,136,136.0,105.8,1
35602,35130,22.0765,-100.8912,20.3008,-99.8961,21037,Thorton,2021-02-17 09:37:00,2021-02-17 14:49:00,312,312.0,252.82,1
35130,35599,20.3008,-99.8961,20.3687,-100.7933,21037,Thorton,2021-02-17 14:49:00,2021-02-17 17:35:00,166,166.4,134.41,0
35599,35597,20.3687,-100.7933,20.721,-103.4845,21037,Thorton,2021-02-17 17:35:00,2021-02-18 00:47:00,432,432.0,343.22,1
37726,35597,19.0712,-104.2896,20.721,-103.4845,34969,Thorton,2021-02-17 21:54:00,2021-02-18 03:41:00,347,347.20000000000005,293.45,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,34176,Thorton,2021-02-17 10:00:00,2021-02-17 14:25:00,265,265.6,221.49,1
35596,35598,19.8885,-99.2431,25.8813,-100.2399,34176,Thorton,2021-02-17 16:50:00,2021-02-18 10:24:00,1054,1054.4,869.16,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17585,Thorton,2021-02-17 09:10:00,2021-02-17 11:26:00,136,136.0,105.8,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,20232,Thorton,2021-02-17 09:48:00,2021-02-17 14:13:00,265,265.6,221.49,1
35599,35597,20.3687,-100.7933,20.721,-103.4845,28208,Thorton,2021-02-17 05:57:00,2021-02-17 13:09:00,432,432.0,343.22,1
35597,35561,20.721,-103.4845,19.4287,-102.0351,28208,Thorton,2021-02-17 13:09:00,2021-02-17 19:12:00,363,363.20000000000005,269.56,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,20147,Thorton,2021-02-17 08:41:00,2021-02-17 13:06:00,265,265.6,221.49,1
35602,35597,22.0765,-100.8912,20.721,-103.4845,29915,Thorton,2021-02-17 11:21:00,2021-02-17 18:37:00,436,436.8,362.87,1
35601,36889,25.5021,-100.9677,27.479,-99.6252,32068,Thorton,2021-02-17 17:13:00,2021-02-17 22:44:00,331,331.20000000000005,285.36,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,21174,Thorton,2021-02-17 21:58:00,2021-02-18 02:23:00,265,265.6,221.49,1
33705,34074,19.7048,-99.2033,14.6799,-92.1518,19196,Thorton,2021-02-17 11:45:00,2021-02-18 11:01:00,1396,1396.8000000000002,1153.75,1
35602,35596,22.0765,-100.8912,19.8885,-99.2431,22788,Thorton,2021-02-17 12:12:00,2021-02-17 19:14:00,422,422.40000000000003,347.49,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,21165,Thorton,2021-02-17 15:23:00,2021-02-17 19:48:00,265,265.6,221.49,1
35602,35130,22.0765,-100.8912,20.3008,-99.8961,32336,Thorton,2021-02-17 12:43:00,2021-02-17 17:55:00,312,312.0,252.82,1
35130,35599,20.3008,-99.8961,20.3687,-100.7933,32336,Thorton,2021-02-17 17:55:00,2021-02-17 20:41:00,166,166.4,134.41,0
35599,37838,20.3687,-100.7933,31.7492,-106.4465,32336,Thorton,2021-02-17 20:41:00,2021-02-19 05:16:00,1955,1955.2,1575.6,1
35602,35597,22.0765,-100.8912,20.721,-103.4845,20644,Thorton,2021-02-17 13:25:00,2021-02-17 20:41:00,436,436.8,362.87,1
35599,35597,20.3687,-100.7933,20.721,-103.4845,20221,Thorton,2021-02-17 16:38:00,2021-02-17 23:50:00,432,432.0,343.22,1
35599,35597,20.3687,-100.7933,20.721,-103.4845,44822,Thorton,2021-02-17 16:38:00,2021-02-17 23:50:00,432,432.0,343.22,1
34619,35041,19.0891,-98.1941,19.638,-99.146,18029,Thorton,2021-02-17 03:20:00,2021-02-17 06:20:00,180,180.8,150.02,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,28167,Thorton,2021-02-17 16:52:00,2021-02-17 21:17:00,265,265.6,221.49,1
35248,35413,19.6115,-99.2182,21.1562,-86.8259,19946,Thorton,2021-02-17 05:30:00,2021-02-18 13:15:00,1905,1905.6000000000001,1642.67,1
35602,35130,22.0765,-100.8912,20.3008,-99.8961,20282,Thorton,2021-02-17 15:23:00,2021-02-17 20:35:00,312,312.0,252.82,1
38078,34313,14.6765,-92.1556,19.151,-98.8605,18455,Thorton,2021-02-17 18:16:00,2021-02-18 16:59:00,1363,1363.2,1104.93,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17584,Thorton,2021-02-17 17:35:00,2021-02-17 19:51:00,136,136.0,105.8,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,45546,Thorton,2021-02-17 17:56:00,2021-02-17 22:21:00,265,265.6,221.49,1
38220,35515,17.9903,-102.2343,20.5448,-103.4717,31186,Thorton,2021-02-17 04:07:00,2021-02-17 14:31:00,624,624.0,502.23,1
35602,35130,22.0765,-100.8912,20.3008,-99.8961,22332,Thorton,2021-02-17 16:15:00,2021-02-17 21:27:00,312,312.0,252.82,1
34110,34170,19.6196,-99.1802,17.9707,-102.2058,44435,Thorton,2021-02-17 04:55:00,2021-02-17 15:43:00,648,648.0,584.04,1
35248,35414,19.6115,-99.2182,17.9966,-92.9423,41407,Thorton,2021-02-17 10:13:00,2021-02-18 01:05:00,892,892.8000000000001,782.41,1
35130,35596,20.3008,-99.8961,19.8885,-99.2431,20278,Thorton,2021-02-17 11:28:00,2021-02-17 13:55:00,147,147.20000000000002,111.38,1
35596,35130,19.8885,-99.2431,20.3008,-99.8961,20278,Thorton,2021-02-17 15:34:00,2021-02-17 18:01:00,147,147.20000000000002,111.38,1
35130,35062,20.3008,-99.8961,14.6765,-92.1556,20278,Thorton,2021-02-17 18:01:00,2021-02-18 19:13:00,1512,1512.0,1269.08,1
33925,34106,23.2139,-106.3961,22.3297,-97.8694,21775,Thorton,2021-02-17 06:18:00,2021-02-18 08:03:00,1545,1545.6000000000001,1173.29,1
35867,36006,19.0534,-98.1974,32.8246,-117.109,37254,Thorton,2021-02-17 07:01:00,2021-02-19 15:33:00,3392,3392.0,2884.47,1
34665,35352,26.0312,-98.2962,20.6121,-100.4102,27265,Thorton,2021-02-17 07:38:00,2021-02-18 01:57:00,1099,1099.2,840.42,1
35068,35217,19.4769,-99.2291,21.1042,-101.6205,25508,Thorton,2021-02-17 08:29:00,2021-02-17 15:20:00,411,411.20000000000005,356.72,1
35217,35602,21.1042,-101.6205,22.0765,-100.8912,25508,Thorton,2021-02-17 15:20:00,2021-02-17 19:32:00,252,252.8,204.7,0
35602,35601,22.0765,-100.8912,25.5021,-100.9677,25508,Thorton,2021-02-17 19:32:00,2021-02-18 05:12:00,580,580.8000000000001,463.5,1
37410,37394,19.2509,-99.6181,16.7839,-99.7903,31470,Thorton,2021-02-17 08:30:00,2021-02-17 16:09:00,459,459.20000000000005,394.81,1
35753,35762,17.9877,-93.1538,19.058,-98.1581,45460,Thorton,2021-02-17 09:12:00,2021-02-17 20:32:00,680,680.0,610.22,1
35602,35130,22.0765,-100.8912,20.3008,-99.8961,20542,Thorton,2021-02-17 16:38:00,2021-02-17 21:50:00,312,312.0,252.82,1
35130,35596,20.3008,-99.8961,19.8885,-99.2431,20542,Thorton,2021-02-17 21:50:00,2021-02-18 00:17:00,147,147.20000000000002,111.38,1
34136,34450,20.6184,-103.339,17.9613,-92.9799,28235,Thorton,2021-02-17 09:51:00,2021-02-18 09:23:00,1412,1412.8000000000002,1281.31,1
35248,35423,19.6115,-99.2182,17.9782,-92.9382,19954,Thorton,2021-02-17 10:13:00,2021-02-18 01:07:00,894,894.4000000000001,782.89,1
35248,35421,19.6115,-99.2182,19.8529,-90.5314,19801,Thorton,2021-02-17 10:47:00,2021-02-18 09:30:00,1363,1363.2,1167.45,1
35602,35596,22.0765,-100.8912,19.8885,-99.2431,23622,Thorton,2021-02-17 16:38:00,2021-02-17 23:40:00,422,422.40000000000003,347.49,1
35596,35597,19.8885,-99.2431,20.721,-103.4845,23622,Thorton,2021-02-17 23:40:00,2021-02-18 09:20:00,580,580.8000000000001,516.13,1
33705,34073,19.7048,-99.2033,19.5456,-99.1811,16416,Thorton,2021-02-17 12:59:00,2021-02-17 13:29:00,30,30.400000000000002,21.13,1
35248,35455,19.6115,-99.2182,32.6559,-115.4125,19883,Thorton,2021-02-17 11:58:00,2021-02-19 14:18:00,3020,3020.8,2566.98,1
35601,36889,25.5021,-100.9677,27.479,-99.6252,34495,Thorton,2021-02-17 21:33:00,2021-02-18 03:04:00,331,331.20000000000005,285.36,1
35599,35598,20.3687,-100.7933,25.8813,-100.2399,35236,Thorton,2021-02-17 20:33:00,2021-02-18 12:33:00,960,960.0,778.63,1
34575,34598,20.6779,-103.3355,27.2114,-101.9016,45479,Thorton,2021-02-17 12:46:00,2021-02-18 09:53:00,1267,1267.2,941.18,1
35078,34665,20.3307,-102.0444,26.0312,-98.2962,36039,Thorton,2021-02-17 13:22:00,2021-02-18 10:19:00,1257,1257.6000000000001,931.97,1
34402,37913,25.6931,-100.1578,19.1577,-99.5772,23860,Thorton,2021-02-17 13:52:00,2021-02-18 08:41:00,1129,1129.6000000000001,922.04,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,34925,Thorton,2021-02-17 21:29:00,2021-02-18 01:54:00,265,265.6,221.49,1
35676,35146,21.9911,-103.2344,19.3811,-99.708,36277,Thorton,2021-02-17 15:53:00,2021-02-18 05:27:00,814,814.4000000000001,658.0,1
35105,37880,20.465,-103.497,19.7123,-98.9719,37644,Thorton,2021-02-17 15:58:00,2021-02-18 02:28:00,630,630.4000000000001,568.19,1
35602,36889,22.0765,-100.8912,27.479,-99.6252,45494,Thorton,2021-02-17 18:51:00,2021-02-18 09:31:00,880,880.0,724.35,1
35353,34550,23.453,-100.0366,19.3264,-99.605,45483,Thorton,2021-02-17 16:27:00,2021-02-18 06:12:00,825,825.6,586.78,1
35602,35597,22.0765,-100.8912,20.721,-103.4845,27110,Thorton,2021-02-17 21:09:00,2021-02-18 04:25:00,436,436.8,362.87,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,40862,Thorton,2021-02-17 21:31:00,2021-02-18 01:56:00,265,265.6,221.49,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17456,Thorton,2021-02-17 17:37:00,2021-02-17 19:53:00,136,136.0,105.8,1
34231,34249,19.7091,-99.2037,22.7421,-102.5083,17456,Thorton,2021-02-17 19:53:00,2021-02-18 06:50:00,657,657.6,557.45,1
34660,34662,25.6984,-100.2806,21.0251,-101.2579,36708,Thorton,2021-02-17 18:57:00,2021-02-18 09:45:00,888,888.0,688.15,1
35489,35492,19.4612,-99.1713,25.7056,-100.3112,24472,Thorton,2021-02-17 19:31:00,2021-02-18 13:39:00,1088,1088.0,895.46,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,20923,Thorton,2021-02-17 22:11:00,2021-02-18 02:36:00,265,265.6,221.49,1
35596,35559,19.8885,-99.2431,21.0022,-89.5601,22123,Thorton,2021-02-17 21:09:00,2021-02-18 23:42:00,1593,1593.6000000000001,1377.12,1
35602,35596,22.0765,-100.8912,19.8885,-99.2431,32327,Thorton,2021-02-17 21:49:00,2021-02-18 04:51:00,422,422.40000000000003,347.49,1
38082,35011,27.4335,-99.5556,17.0655,-96.725,45505,Thorton,2021-02-17 21:34:00,2021-02-19 03:50:00,1816,1816.0,1553.26,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,36253,Thorton,2021-02-17 22:41:00,2021-02-18 03:06:00,265,265.6,221.49,1
35599,35597,20.3687,-100.7933,20.721,-103.4845,20237,Thorton,2021-02-18 08:30:00,2021-02-18 15:42:00,432,432.0,343.22,1
35248,35304,19.6115,-99.2182,18.4638,-97.4085,19912,Thorton,2021-02-18 06:20:00,2021-02-18 12:02:00,342,342.40000000000003,283.88,1
35130,35596,20.3008,-99.8961,19.8885,-99.2431,20243,Thorton,2021-02-18 12:03:00,2021-02-18 14:30:00,147,147.20000000000002,111.38,1
37726,35599,19.0712,-104.2896,20.3687,-100.7933,37918,Thorton,2021-02-18 01:10:00,2021-02-18 12:58:00,708,708.8000000000001,534.83,1
35599,35597,20.3687,-100.7933,20.721,-103.4845,37918,Thorton,2021-02-18 12:58:00,2021-02-18 20:10:00,432,432.0,343.22,1
35602,36889,22.0765,-100.8912,27.479,-99.6252,20540,Thorton,2021-02-18 12:24:00,2021-02-19 03:04:00,880,880.0,724.35,1
35602,35596,22.0765,-100.8912,19.8885,-99.2431,29396,Thorton,2021-02-18 11:44:00,2021-02-18 18:46:00,422,422.40000000000003,347.49,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17512,Thorton,2021-02-18 09:45:00,2021-02-18 12:01:00,136,136.0,105.8,1
34231,37504,19.7091,-99.2037,25.7726,-108.9728,17512,Thorton,2021-02-18 12:30:00,2021-02-19 14:15:00,1545,1545.6000000000001,1376.64,1
35741,36025,18.8876,-98.9759,19.4163,-99.1468,36314,Thorton,2021-02-18 12:30:00,2021-02-18 14:49:00,139,139.20000000000002,100.9,1
35601,37725,25.5021,-100.9677,19.8709,-99.2337,20605,Thorton,2021-02-18 01:29:00,2021-02-18 17:37:00,968,968.0,793.36,1
33703,33699,19.5374,-98.8335,21.0815,-101.6219,40096,Thorton,2021-02-18 10:09:00,2021-02-18 17:24:00,435,435.20000000000005,379.09,1
33699,35602,21.0815,-101.6219,22.0765,-100.8912,40096,Thorton,2021-02-18 17:24:00,2021-02-18 21:41:00,257,257.6,175.2,0
35602,35596,22.0765,-100.8912,19.8885,-99.2431,40096,Thorton,2021-02-18 21:41:00,2021-02-19 04:43:00,422,422.40000000000003,347.49,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,27681,Thorton,2021-02-18 07:41:00,2021-02-18 12:06:00,265,265.6,221.49,1
35601,35597,25.5021,-100.9677,20.721,-103.4845,21160,Thorton,2021-02-18 02:55:00,2021-02-18 18:29:00,934,934.4000000000001,725.02,1
34980,34978,20.0175,-99.5273,19.5287,-99.2113,26409,Thorton,2021-02-18 17:41:00,2021-02-18 19:10:00,89,89.60000000000001,74.43,1
35601,35597,25.5021,-100.9677,20.721,-103.4845,42322,Thorton,2021-02-18 02:56:00,2021-02-18 18:30:00,934,934.4000000000001,725.02,1
35601,35597,25.5021,-100.9677,20.721,-103.4845,22945,Thorton,2021-02-18 04:28:00,2021-02-18 20:02:00,934,934.4000000000001,725.02,1
35599,35597,20.3687,-100.7933,20.721,-103.4845,28313,Thorton,2021-02-18 08:08:00,2021-02-18 15:20:00,432,432.0,343.22,1
35601,35597,25.5021,-100.9677,20.721,-103.4845,20616,Thorton,2021-02-18 04:38:00,2021-02-18 20:12:00,934,934.4000000000001,725.02,1
35601,35596,25.5021,-100.9677,19.8885,-99.2431,38664,Thorton,2021-02-18 04:53:00,2021-02-18 21:05:00,972,972.8000000000001,794.79,1
35612,35596,20.3027,-99.8957,19.8885,-99.2431,21168,Thorton,2021-02-18 14:54:00,2021-02-18 17:13:00,139,139.20000000000002,111.46,1
35596,35599,19.8885,-99.2431,20.3687,-100.7933,21168,Thorton,2021-02-18 17:13:00,2021-02-18 21:38:00,265,265.6,221.49,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,21168,Thorton,2021-02-18 21:38:00,2021-02-19 02:03:00,265,265.6,221.49,1
35602,36889,22.0765,-100.8912,27.479,-99.6252,31789,Thorton,2021-02-18 04:03:00,2021-02-18 18:43:00,880,880.0,724.35,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,35522,Thorton,2021-02-18 09:00:00,2021-02-18 13:25:00,265,265.6,221.49,1
35601,35596,25.5021,-100.9677,19.8885,-99.2431,23271,Thorton,2021-02-18 05:11:00,2021-02-18 21:23:00,972,972.8000000000001,794.79,1
35598,35596,25.8813,-100.2399,19.8885,-99.2431,20652,Thorton,2021-02-18 18:34:00,2021-02-19 12:08:00,1054,1054.4,869.16,1
35602,35596,22.0765,-100.8912,19.8885,-99.2431,37550,Thorton,2021-02-18 11:42:00,2021-02-18 18:44:00,422,422.40000000000003,347.49,1
35601,36889,25.5021,-100.9677,27.479,-99.6252,29397,Thorton,2021-02-18 03:00:00,2021-02-18 08:31:00,331,331.20000000000005,285.36,1
35598,35596,25.8813,-100.2399,19.8885,-99.2431,23226,Thorton,2021-02-18 21:34:00,2021-02-19 15:08:00,1054,1054.4,869.16,1
34619,35011,19.0891,-98.1941,17.0655,-96.725,18023,Thorton,2021-02-18 03:20:00,2021-02-18 09:45:00,385,385.6,336.19,1
35599,35130,20.3687,-100.7933,20.3008,-99.8961,20273,Thorton,2021-02-18 09:00:00,2021-02-18 11:46:00,166,166.4,134.41,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,20144,Thorton,2021-02-18 09:00:00,2021-02-18 13:25:00,265,265.6,221.49,1
35599,35130,20.3687,-100.7933,20.3008,-99.8961,20263,Thorton,2021-02-18 09:51:00,2021-02-18 12:37:00,166,166.4,134.41,1
35130,35596,20.3008,-99.8961,19.8885,-99.2431,20263,Thorton,2021-02-18 13:02:00,2021-02-18 15:29:00,147,147.20000000000002,111.38,1
35601,35596,25.5021,-100.9677,19.8885,-99.2431,20831,Thorton,2021-02-18 04:36:00,2021-02-18 20:48:00,972,972.8000000000001,794.79,1
33704,33698,20.6192,-103.3385,27.4781,-109.9063,19404,Thorton,2021-02-18 15:13:00,2021-02-19 12:18:00,1265,1265.6000000000001,1100.77,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,34176,Thorton,2021-02-18 11:51:00,2021-02-18 16:16:00,265,265.6,221.49,1
35599,35130,20.3687,-100.7933,20.3008,-99.8961,32936,Thorton,2021-02-18 14:56:00,2021-02-18 17:42:00,166,166.4,134.41,1
35601,35596,25.5021,-100.9677,19.8885,-99.2431,20826,Thorton,2021-02-18 06:14:00,2021-02-18 22:26:00,972,972.8000000000001,794.79,1
38082,34619,27.4335,-99.5556,19.0891,-98.1941,44866,Thorton,2021-02-18 11:19:00,2021-02-19 11:19:00,1440,1440.0,1219.75,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,31953,Thorton,2021-02-18 15:01:00,2021-02-18 19:26:00,265,265.6,221.49,1
35599,35597,20.3687,-100.7933,20.721,-103.4845,27782,Thorton,2021-02-18 14:58:00,2021-02-18 22:10:00,432,432.0,343.22,1
34080,34231,20.2764,-98.9544,19.7091,-99.2037,17585,Thorton,2021-02-18 09:17:00,2021-02-18 11:33:00,136,136.0,105.8,1
35599,35596,20.3687,-100.7933,19.8885,-99.2431,29915,Thorton,2021-02-18 09:52:00,2021-02-18 14:17:00,265,265.6,221.49,1
35599,35598,20.3687,-100.7933,25.8813,-100.2399,21174,Thorton,2021-02-18 10:46:00,2021-02-19 02:46:00,960,960.0,778.63,1
35599,35598,20.3687,-100.7933,25.8813,-100.2399,22788,Thorton,2021-02-18 13:35:00,2021-02-19 05:35:00,960,960.0,778.63,1
35599,35598,20.3687,-100.7933,25.8813,-100.2399,17276,Thorton,2021-02-18 14:51:00,2021-02-19 06:51:00,960,960.0,778.63,1
